log_id,timestamp,satellite_id,satellite_name,orbit_type,satellite_type,ground_station,operator_id,error_code,error_description,subsystem,severity,link_type,protocol,frequency_mhz,snr_db,bit_error_rate,elevation_angle_deg,event_duration_ms,retry_count,weather_condition,requires_action,resolved,resolution_action,resolution_time_min
WTE-LOG-02167,2023-07-03 07:01:22,WTE-SAT-009,Wayne Sentinel Echo,MEO,Seguridad,GS-GOTHAM-02,B.Banner,ERR-TX-003,Carrier frequency drift,Transmisor,LOW,S-Band,SpacePacket,2043.591,21.04,3.7e-05,19.9,81269273,12.0,Cloudy,False,True,Monitoring — no immediate action required,1698
WTE-LOG-02168,2024-12-28 09:20:14,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-DUBAI-01,L.McGinnis,ERR-RX-002,AGC lock failure,Receptor,MEDIUM,X-Band,DVB-S2,8152.775,20.22,4.2e-09,16.7,73577325,0.0,Clear,True,True,Antenna calibration sequence executed,2581
WTE-LOG-02169,2022-05-02 15:14:35,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-TORONTO-01,S.Wayne,ERR-SEC-001,Unauthorized access attempt detected,Seguridad,CRITICAL,UHF,TM/TC,349.544,17.85,0.0006,53.4,80491389,12.0,Cloudy,True,True,Initiated safe mode protocol,2333
WTE-LOG-02170,2024-12-17 02:19:02,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-TELAVIV-01,B.Banner,ERR-ANT-004,Antenna array element failure,Antena,HIGH,S-Band,TM/TC,2033.649,17.06,2.3e-09,33.6,1178398,15.0,Fog,True,True,Manual command override applied,892
WTE-LOG-02171,2023-11-04 06:24:58,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-SYDNEY-01,S.Wayne,ERR-NET-003,Handover failure between ground stations,Red ISL,HIGH,Ku-Band,TM/TC,14034.799,12.92,0.00034,37.7,71543516,2.0,Clear,True,True,Manual command override applied,1453
WTE-LOG-02172,2023-07-04 09:38:45,WTE-SAT-005,Oracle Eye II,GEO,Observación,GS-TELAVIV-01,B.Wayne,ERR-CMD-003,Command timeout — no ACK received,Comando,MEDIUM,S-Band,TCP/IP-over-CCSDS,2029.293,23.48,1.6e-06,22.4,58914572,1.0,Rain,True,True,Pending L3 review,1698
WTE-LOG-02173,2022-06-05 01:48:01,WTE-SAT-009,Wayne Sentinel Echo,MEO,Seguridad,GS-TELAVIV-01,R.Drake,ERR-CMD-004,Invalid command sequence,Comando,LOW,X-Band,DVB-S2,8088.309,8.63,7.6e-08,65.1,35130765,13.0,Clear,False,True,Rebooted subsystem — nominal restored,2559
WTE-LOG-02174,2022-06-11 06:59:57,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-GOTHAM-02,C.Danvers,ERR-TLM-001,Telemetry frame corruption,Telemetría,HIGH,Ka-Band,SpacePacket,26529.792,13.78,4.2e-09,34.6,39166164,2.0,Cloudy,True,True,SEU scrubbing routine triggered,2578
WTE-LOG-02175,2024-12-11 02:58:18,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-SINGAPORE-01,D.Pennyworth,ERR-OBC-003,Software exception — unhandled interrupt,OBC,MEDIUM,X-Band,TCP/IP-over-CCSDS,8132.018,14.54,0.00087,23.0,35828286,12.0,Clear,True,False,Pending investigation,0
WTE-LOG-02176,2022-10-16 13:03:00,WTE-SAT-012,Wayne IoT Hub East,MEO,IoT,GS-TORONTO-01,B.Banner,ERR-OBC-002,Memory single event upset (SEU),OBC,HIGH,Ka-Band,SpacePacket,26997.765,9.37,0.0082,47.8,60693881,5.0,Clear,True,True,Propulsion inhibit commanded,2653
WTE-LOG-02177,2022-01-03 11:41:41,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-GOTHAM-01,V.Stone,ERR-PROP-001,Thruster valve stuck open,Propulsión,CRITICAL,Optical,CCSDS,193406.123,28.15,6.2e-06,42.0,21662413,7.0,Fog,True,False,Pending investigation,0
WTE-LOG-02178,2024-01-07 06:25:00,WTE-SAT-014,Project Oracle Node B,LEO,Datos,GS-TELAVIV-01,L.McGinnis,ERR-TLM-003,Timestamp synchronization error,Telemetría,LOW,Ku-Band,TM/TC,14154.19,0.0,4.5e-05,60.0,228783,14.0,Clear,False,False,Pending investigation,0
WTE-LOG-02179,2023-06-07 23:46:01,WTE-SAT-004,WayneTech Relay Delta,MEO,Relay,GS-GOTHAM-01,L.McGinnis,ERR-TX-002,Power amplifier overheat,Transmisor,HIGH,Optical,DVB-S2,193500.569,8.3,5e-07,81.6,51378481,6.0,Cloudy,True,True,Initiated safe mode protocol,1462
WTE-LOG-02180,2022-11-26 17:52:29,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-TELAVIV-01,B.Wayne,ERR-OBC-004,EDAC correction overflow,OBC,MEDIUM,Ka-Band,TCP/IP-over-CCSDS,26807.447,13.03,8.8e-05,89.7,2364665,9.0,Stormy,False,True,Backup link established via GS-GOTHAM-02,1561
WTE-LOG-02181,2023-05-20 14:12:51,WTE-SAT-012,Wayne IoT Hub East,MEO,IoT,GS-LONDON-01,B.Wayne,ERR-PWR-001,Solar panel output degradation,Energía,HIGH,VHF,TCP/IP-over-CCSDS,169.491,22.07,2.9e-08,63.4,22651224,9.0,Fog,True,False,Pending investigation,0
WTE-LOG-02182,2023-06-23 07:25:09,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-TORONTO-01,L.McGinnis,ERR-TLM-001,Telemetry frame corruption,Telemetría,HIGH,VHF,DVB-S2,154.856,27.2,7e-09,88.2,23660510,12.0,Snow,True,True,Watchdog timer reset — system recovered,1182
WTE-LOG-02183,2022-01-23 13:53:13,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-TELAVIV-01,L.Fox.Jr,ERR-ADCS-002,Reaction wheel desaturation required,ADCS,MEDIUM,Ku-Band,TCP/IP-over-CCSDS,14094.786,15.32,0.00012,27.9,14368237,3.0,Snow,True,True,Rebooted subsystem — nominal restored,2768
WTE-LOG-02184,2023-02-11 05:26:01,WTE-SAT-003,WayneTech Relay Gamma,LEO,Relay,GS-SILICON-01,T.Stark,ERR-RX-001,Receiver desensitization detected,Receptor,HIGH,Optical,AOS,193594.579,19.95,2.8e-07,48.3,42049344,15.0,Clear,True,True,Thermal purge executed,1597
WTE-LOG-02185,2024-05-21 09:27:05,WTE-SAT-004,WayneTech Relay Delta,MEO,Relay,GS-TELAVIV-01,T.Fox,ERR-PWR-002,Battery cell imbalance,Energía,MEDIUM,Ku-Band,TM/TC,14085.508,28.41,0.005,85.7,73839700,15.0,Stormy,True,True,Manual command override applied,289
WTE-LOG-02186,2023-03-16 21:02:23,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-GOTHAM-01,C.Danvers,ERR-OBC-003,Software exception — unhandled interrupt,OBC,HIGH,X-Band,TM/TC,8081.338,14.56,9.7e-07,-999.0,78270579,13.0,Rain,True,False,Pending investigation,0
WTE-LOG-02187,2022-10-23 03:20:14,WTE-SAT-007,Oracle Eye III,LEO,Observación,GS-LONDON-01,V.Stone,ERR-RX-001,Receiver desensitization detected,Receptor,HIGH,X-Band,TM/TC,8042.24,16.3,5.7e-06,51.5,21209687,10.0,Clear,True,True,Rebooted subsystem — nominal restored,784
WTE-LOG-02188,2023-12-30 04:20:57,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-GOTHAM-02,T.Fox,ERR-RX-001,Receiver desensitization detected,Receptor,HIGH,S-Band,DVB-S2,2086.748,3.25,8.4e-09,81.8,28530933,11.0,Fog,True,True,Initiated safe mode protocol,2844
WTE-LOG-02189,2024-04-20 07:48:44,WTE-SAT-006,Oracle Eye II,GEO,Observación,GS-SILICON-01,L.McGinnis,ERR-PROP-002,Propellant pressure low,Propulsión,HIGH,X-Band,TM/TC,8115.411,16.99,0.00021,70.0,82850953,15.0,Clear,True,False,Pending investigation,0
WTE-LOG-02190,2024-05-06 12:10:53,WTE-SAT-014,Project Oracle Node B,LEO,Datos,GS-TELAVIV-01,B.Wayne,ERR-ANT-003,Mechanical gimbal fault,Antena,HIGH,S-Band,SpacePacket,2098.186,15.99,2.2e-08,73.8,39332493,13.0,Fog,True,True,Monitoring — no immediate action required,2812
WTE-LOG-02191,2024-08-30 19:57:23,WTE-SAT-014,Project Oracle Node B,LEO,Datos,GS-SINGAPORE-01,C.Danvers,ERR-PROP-002,Propellant pressure low,Propulsión,HIGH,UHF,TM/TC,384.296,10.03,1.4e-08,48.7,16557314,2.0,Cloudy,True,True,Rebooted subsystem — nominal restored,2121
WTE-LOG-02192,2022-10-30 22:50:38,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-DUBAI-01,V.Stone,ERR-SEC-002,Encryption key expiry warning,Seguridad,MEDIUM,Ku-Band,DVB-S2,14000.65,13.11,0.0004,43.6,2837985,8.0,Fog,True,True,Thermal purge executed,1159
WTE-LOG-02193,2023-09-28 22:00:31,WTE-SAT-003,WayneTech Relay Gamma,LEO,Relay,GS-SINGAPORE-01,B.Banner,ERR-ADCS-003,Star tracker blinded — solar proximity,ADCS,HIGH,Ka-Band,CCSDS,26904.455,14.32,0.00096,28.2,11605797,1.0,Fog,False,False,Pending investigation,0
WTE-LOG-02194,2022-04-29 18:33:28,WTE-SAT-012,Wayne IoT Hub East,MEO,IoT,GS-DUBAI-01,P.Parker,ERR-TLM-001,Telemetry frame corruption,Telemetría,HIGH,VHF,TCP/IP-over-CCSDS,171.234,10.86,5.2e-08,19.9,5054552,10.0,Snow,True,True,Reaction wheel speed adjusted,527
WTE-LOG-02195,2025-01-15 00:43:02,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-SYDNEY-01,R.Drake,ERR-RX-004,Doppler correction error,Receptor,LOW,Optical,TCP/IP-over-CCSDS,193729.24,12.02,0.0053,19.5,58213942,1.0,Stormy,False,False,Pending investigation,0
WTE-LOG-02196,2022-05-07 03:58:33,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-GOTHAM-02,O.Queen,ERR-RX-004,Doppler correction error,Receptor,LOW,Ka-Band,TM/TC,26546.875,21.77,0.0094,37.6,16205657,4.0,Cloudy,False,False,Pending investigation,0
WTE-LOG-02197,2024-12-12 22:13:40,WTE-SAT-005,Oracle Eye I,GEO,Observación,GS-TORONTO-01,B.Wayne,ERR-TX-004,Modulation index out of range,Transmisor,LOW,Optical,DVB-S2,193726.78,15.77,4.6e-09,38.6,32525329,4.0,Clear,False,True,Propulsion inhibit commanded,2389
WTE-LOG-02198,2024-04-06 02:23:02,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-GOTHAM-01,N.Romanov,ERR-PROP-001,Thruster valve stuck open,Propulsión,CRITICAL,UHF,DVB-S2,389.816,21.69,5.4e-07,68.5,30809424,11.0,Stormy,True,True,Monitoring — no immediate action required,1943
WTE-LOG-02199,2025-02-22 16:22:31,WTE-SAT-009,Wayne Sentinel Echo,MEO,Seguridad,GS-SINGAPORE-01,B.Wayne,ERR-ANT-004,Antenna array element failure,Antena,HIGH,Optical,CCSDS,193552.716,17.91,0.0036,44.5,40385184,9.0,Rain,True,False,Pending investigation,0
WTE-LOG-02200,2022-01-12 05:37:56,WTE-SAT-012,Wayne IoT Hub East,MEO,IoT,GS-TELAVIV-01,L.McGinnis,ERR-NET-003,Handover failure between ground stations,Red ISL,LOW,Ka-Band,TCP/IP-over-CCSDS,26682.015,16.77,1.9e-07,61.7,8211674,6.0,Clear,True,True,Encryption keys rotated,1594
WTE-LOG-02201,2024-07-20 00:03:33,WTE-SAT-005,Oracle Eye I,GEO,Observación,GS-SILICON-01,C.Danvers,ERR-PROP-001,Thruster valve stuck open,Propulsión,CRITICAL,VHF,CCSDS,167.666,10.64,0.0057,11.0,70089483,3.0,Clear,True,True,False positive — closed after 24h monitoring,573
WTE-LOG-02202,2023-09-20 04:38:04,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-SYDNEY-01,N.Romanov,ERR-PWR-003,Power bus undervoltage,Energía,CRITICAL,X-Band,CCSDS,8243.59,0.0,7.3e-09,39.7,20497431,8.0,Snow,True,False,Pending investigation,0
WTE-LOG-02203,2022-07-28 10:23:42,WTE-SAT-014,Project Oracle Node B,LEO,Datos,GS-SYDNEY-01,L.McGinnis,ERR-ADCS-003,Star tracker blinded — solar proximity,ADCS,MEDIUM,Optical,AOS,193486.185,14.55,0.0059,34.4,13404401,8.0,Clear,False,False,Pending investigation,0
WTE-LOG-02204,2023-05-06 03:42:39,WTE-SAT-006,Oracle Eye II,GEO,Observación,GS-SINGAPORE-01,B.Wayne,ERR-OBC-001,On-board computer watchdog reset,OBC,CRITICAL,VHF,AOS,139.615,7.91,4.7e-06,44.0,53021613,3.0,Stormy,True,False,Pending investigation,0
WTE-LOG-02205,2022-10-16 13:47:18,WTE-SAT-006,Oracle Eye II,GEO,Observación,GS-SYDNEY-01,D.Pennyworth,ERR-NET-001,Inter-satellite link packet drop > 5%,Red ISL,HIGH,VHF,CCSDS,153.496,21.95,2.2e-07,11.6,54932919,0.0,Cloudy,True,True,False positive — closed after 24h monitoring,2573
WTE-LOG-02206,2022-07-23 03:49:42,WTE-SAT-003,WayneTech Relay Gamma,LEO,Relay,GS-DUBAI-01,O.Queen,ERR-NET-002,Routing table inconsistency,Red ISL,MEDIUM,Ka-Band,DVB-S2,26532.274,26.74,0.00071,25.4,16625976,6.0,Clear,True,True,Monitoring — no immediate action required,31
WTE-LOG-02207,2023-06-02 00:44:28,WTE-SAT-001,WayneTech Relay Alpha,LEO,Relay,GS-SINGAPORE-01,L.Fox.Jr,ERR-RX-003,Bit error rate > 1e-6,Receptor,CRITICAL,Ka-Band,AOS,26836.287,21.34,5.3e-05,74.4,54369,1.0,Fog,True,True,Ground patch uploaded and applied,2795
WTE-LOG-02208,2023-10-15 09:48:54,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-TORONTO-01,C.Danvers,ERR-RX-004,Doppler correction error,Receptor,LOW,X-Band,CCSDS,8095.382,22.48,7.7e-05,16.3,35798891,13.0,Stormy,False,True,Power cycle completed successfully,1593
WTE-LOG-02209,2022-06-04 05:01:23,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-SILICON-01,B.Wayne,ERR-CMD-004,Invalid command sequence,Comando,LOW,Ku-Band,TM/TC,14462.568,23.75,0.00065,51.3,47984971,2.0,Snow,False,True,Ground patch uploaded and applied,1057
WTE-LOG-02210,2023-04-04 17:17:29,WTE-SAT-006,Oracle Eye II,GEO,Observación,GS-LONDON-01,S.Wayne,ERR-TX-003,Carrier frequency drift,Transmisor,MEDIUM,X-Band,TCP/IP-over-CCSDS,8382.176,0.0,5.8e-09,78.9,71709176,12.0,Clear,False,True,Pending L3 review,1508
WTE-LOG-02211,2023-03-06 12:01:58,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-SILICON-01,L.Fox.Jr,ERR-CMD-004,Invalid command sequence,Comando,LOW,S-Band,DVB-S2,2077.45,22.24,0.0038,80.4,83673963,5.0,Stormy,False,False,Pending investigation,0
WTE-LOG-02212,2024-01-19 00:26:01,WTE-SAT-015,WTE Deep Space Probe I,HEO,Investigación,GS-TELAVIV-01,S.Wayne,ERR-ANT-004,Antenna array element failure,Antena,HIGH,VHF,DVB-S2,161.112,8.29,1.4e-08,6.0,30498976,9.0,Fog,True,False,Pending investigation,0
WTE-LOG-02213,2024-05-23 05:36:54,WTE-SAT-001,WayneTech Relay Alpha,LEO,Relay,GS-LONDON-01,R.Drake,ERR-NET-003,Handover failure between ground stations,Red ISL,HIGH,UHF,AOS,305.724,23.35,0.00069,81.7,56182566,0.0,Stormy,True,True,Pending L3 review,2502
WTE-LOG-02214,2024-06-11 02:17:23,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-GOTHAM-02,D.Pennyworth,ERR-OBC-003,Software exception — unhandled interrupt,OBC,HIGH,S-Band,CCSDS,2028.765,21.98,1.8e-09,65.8,49959259,0.0,Clear,True,False,Pending investigation,0
WTE-LOG-02215,2022-03-27 03:23:31,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-LONDON-01,B.Grayson,ERR-NET-002,Routing table inconsistency,Red ISL,MEDIUM,S-Band,CCSDS,2104.169,17.31,8.6e-06,37.5,34468838,0.0,Clear,True,False,Pending investigation,0
WTE-LOG-02216,2024-05-22 01:05:24,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-LONDON-01,O.Queen,ERR-TCS-001,Thermal control system out of bounds,Térmico,HIGH,UHF,DVB-S2,332.042,20.24,7.2e-05,44.1,28469347,3.0,Cloudy,True,True,Manual command override applied,2878
WTE-LOG-02217,2024-01-19 04:22:37,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-SILICON-01,L.McGinnis,ERR-PWR-001,Solar panel output degradation,Energía,HIGH,VHF,AOS,150.743,12.01,9.3e-07,51.3,49078252,6.0,Rain,True,True,Thermal purge executed,2070
WTE-LOG-02218,2024-04-02 18:59:18,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-SINGAPORE-01,S.Wayne,ERR-SEC-002,Encryption key expiry warning,Seguridad,MEDIUM,Optical,TCP/IP-over-CCSDS,193619.658,21.27,0.00077,38.5,45467897,9.0,Fog,True,True,Pending L3 review,736
WTE-LOG-02219,2024-11-02 04:31:23,WTE-SAT-006,Oracle Eye II,GEO,Observación,GS-SYDNEY-01,B.Grayson,ERR-RX-002,AGC lock failure,Receptor,MEDIUM,X-Band,DVB-S2,8231.538,5.55,2e-07,45.8,69977385,12.0,Cloudy,True,True,Switched to backup transponder,1122
WTE-LOG-02220,2024-04-14 00:24:12,WTE-SAT-012,Wayne IoT Hub East,MEO,IoT,GS-GOTHAM-01,L.McGinnis,ERR-RX-001,Receiver desensitization detected,Receptor,HIGH,S-Band,TM/TC,2119.956,18.74,0.0079,74.7,58900527,15.0,Clear,True,False,Pending investigation,0
WTE-LOG-02221,2024-12-27 22:11:01,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-SILICON-01,L.Fox.Jr,ERR-CMD-003,Command timeout — no ACK received,Comando,MEDIUM,Ka-Band,SpacePacket,26648.014,12.12,5.8e-06,19.9,4081664,2.0,Clear,True,True,Watchdog timer reset — system recovered,1354
WTE-LOG-02222,2024-02-19 12:29:41,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-TORONTO-01,T.Fox,ERR-PWR-003,Power bus undervoltage,Energía,CRITICAL,VHF,TM/TC,137.782,0.0,0.0053,68.6,86119071,13.0,Clear,True,True,Initiated safe mode protocol,2618
WTE-LOG-02223,2024-12-04 07:57:20,WTE-SAT-004,WayneTech Relay Delta,MEO,Relay,GS-SYDNEY-01,D.Pennyworth,ERR-SEC-001,Unauthorized access attempt detected,Seguridad,CRITICAL,S-Band,CCSDS,2032.395,9.77,4.5e-08,16.4,44932599,12.0,Fog,True,True,False positive — closed after 24h monitoring,1480
WTE-LOG-02224,2022-07-13 03:40:27,WTE-SAT-001,WayneTech Relay Alpha,LEO,Relay,GS-SILICON-01,C.Danvers,ERR-ANT-004,Antenna array element failure,Antena,HIGH,Ku-Band,SpacePacket,14250.243,26.81,6.8e-08,10.1,11078639,2.0,Snow,True,True,Adjusted frequency offset manually,131
WTE-LOG-02225,2022-12-22 13:36:59,WTE-SAT-004,WayneTech Relay Delta,MEO,Relay,GS-TELAVIV-01,T.Fox,ERR-CMD-003,Command timeout — no ACK received,Comando,MEDIUM,UHF,CCSDS,306.629,20.85,0.00073,72.3,81392989,7.0,Clear,True,True,Monitoring — no immediate action required,2555
WTE-LOG-02226,2022-06-16 06:19:21,WTE-SAT-009,Wayne Sentinel Echo,MEO,Seguridad,GS-LONDON-01,B.Wayne,ERR-CMD-002,Uplink packet loss,Comando,HIGH,X-Band,AOS,8078.863,19.3,1.5e-06,82.8,25442193,12.0,Snow,True,True,Propulsion inhibit commanded,2517
WTE-LOG-02227,2024-02-19 21:16:39,WTE-SAT-014,Project Oracle Node B,LEO,Datos,GS-SINGAPORE-01,S.Wayne,ERR-OBC-004,EDAC correction overflow,OBC,MEDIUM,VHF,TCP/IP-over-CCSDS,146.168,25.07,2.6e-06,69.5,71392820,12.0,Cloudy,False,True,Solar array reoriented,2803
WTE-LOG-02228,2022-08-11 12:19:49,WTE-SAT-001,WayneTech Relay Alpha,LEO,Relay,GS-TORONTO-01,B.Wayne,ERR-NET-002,Routing table inconsistency,Red ISL,MEDIUM,VHF,CCSDS,164.572,14.23,2.6e-09,34.0,18574186,3.0,Rain,True,True,Solar array reoriented,1450
WTE-LOG-02229,2023-12-04 04:37:33,WTE-SAT-004,WayneTech Relay Delta,MEO,Relay,GS-GOTHAM-01,L.Fox.Jr,ERR-ADCS-001,Attitude determination error > 0.5 deg,ADCS,CRITICAL,Optical,TM/TC,193482.257,15.62,7.7e-09,18.5,66861788,13.0,Clear,True,True,Thermal purge executed,1902
WTE-LOG-02230,2022-08-06 23:47:14,WTE-SAT-004,WayneTech Relay Delta,MEO,Relay,GS-GOTHAM-01,N.Romanov,ERR-RX-001,Receiver desensitization detected,Receptor,HIGH,Optical,DVB-S2,193665.604,18.36,5.8e-08,35.1,29295686,8.0,Cloudy,True,True,Watchdog timer reset — system recovered,1971
WTE-LOG-02231,2023-02-26 15:50:33,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-SYDNEY-01,O.Queen,ERR-SEC-001,Unauthorized access attempt detected,Seguridad,CRITICAL,X-Band,DVB-S2,8080.971,20.71,0.00088,86.0,27653365,11.0,Cloudy,True,False,Pending investigation,0
WTE-LOG-02232,2024-02-13 22:56:33,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-DUBAI-01,T.Stark,ERR-OBC-003,Software exception — unhandled interrupt,OBC,HIGH,S-Band,AOS,2117.395,19.79,0.0007,60.4,83185462,5.0,Snow,True,True,Reaction wheel speed adjusted,1231
WTE-LOG-02233,2022-07-01 22:24:44,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-TORONTO-01,B.Wayne,ERR-OBC-003,Software exception — unhandled interrupt,OBC,HIGH,Ku-Band,DVB-S2,14300.693,20.39,0.0036,73.2,5569078,7.0,Snow,True,False,Pending investigation,0
WTE-LOG-02234,2022-10-19 04:28:31,WTE-SAT-009,Wayne Sentinel Echo,MEO,Seguridad,GS-SILICON-01,S.Wayne,ERR-TCS-003,Radiator blockage suspected,Térmico,LOW,X-Band,SpacePacket,8095.243,20.57,1.3e-07,58.9,63558059,4.0,Clear,False,True,Initiated safe mode protocol,28
WTE-LOG-02235,2023-08-12 09:10:59,WTE-SAT-007,Oracle Eye III,LEO,Observación,GS-SINGAPORE-01,V.Stone,ERR-OBC-003,Software exception — unhandled interrupt,OBC,HIGH,Ku-Band,CCSDS,14366.97,21.55,1e-05,58.6,83884756,12.0,Snow,True,True,Escalated to L2 engineering team,1416
WTE-LOG-02236,2022-10-05 17:27:06,WTE-SAT-001,WayneTech Relay Alpha,LEO,Relay,GS-GOTHAM-01,L.Fox.Jr,ERR-TX-003,Carrier frequency drift,Transmisor,MEDIUM,UHF,DVB-S2,313.126,10.95,4.2e-09,19.2,17156903,7.0,Fog,False,True,Adjusted frequency offset manually,2168
WTE-LOG-02237,2024-08-11 13:57:23,WTE-SAT-003,WayneTech Relay Gamma,LEO,Relay,GS-DUBAI-01,N.Romanov,ERR-CMD-001,Command authentication failure,Comando,CRITICAL,Ka-Band,TM/TC,26895.272,0.0,6.1e-08,40.6,13371173,1.0,Clear,True,True,Solar array reoriented,1496
WTE-LOG-02238,2022-07-16 17:37:39,WTE-SAT-003,WayneTech Relay Gamma,LEO,Relay,GS-LONDON-01,L.Fox.Jr,ERR-CMD-004,Invalid command sequence,Comando,MEDIUM,Ku-Band,DVB-S2,14030.4,5.09,0.0084,63.7,62145155,11.0,Rain,False,False,Pending investigation,0
WTE-LOG-02239,2024-09-14 04:20:28,WTE-SAT-007,Oracle Eye III,LEO,Observación,GS-SYDNEY-01,S.Wayne,ERR-PROP-001,Thruster valve stuck open,Propulsión,CRITICAL,Ku-Band,AOS,14357.142,7.94,3.5e-09,30.9,34137169,0.0,Clear,True,False,Pending investigation,0
WTE-LOG-02240,2024-02-28 14:12:28,WTE-SAT-012,Wayne IoT Hub East,MEO,IoT,GS-GOTHAM-01,C.Danvers,ERR-RX-003,Bit error rate > 1e-6,Receptor,CRITICAL,Ku-Band,DVB-S2,14073.635,24.23,9.5e-08,77.0,23929996,7.0,Cloudy,True,True,Antenna calibration sequence executed,2631
WTE-LOG-02241,2022-05-02 22:57:30,WTE-SAT-007,Oracle Eye III,LEO,Observación,GS-DUBAI-01,O.Queen,ERR-TLM-004,Packet sequence counter mismatch,Telemetría,MEDIUM,Ku-Band,AOS,14299.228,17.38,8.9e-09,77.5,5677453,3.0,Clear,True,True,Monitoring — no immediate action required,2047
WTE-LOG-02242,2023-05-13 03:38:39,WTE-SAT-003,WayneTech Relay Gamma,LEO,Relay,GS-SYDNEY-01,T.Stark,ERR-OBC-002,Memory single event upset (SEU),OBC,HIGH,X-Band,CCSDS,8222.137,16.17,0.00041,60.1,46659732,15.0,Fog,True,True,Reaction wheel speed adjusted,1888
WTE-LOG-02243,2023-08-26 23:44:53,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-TORONTO-01,R.Drake,ERR-TX-004,Modulation index out of range,Transmisor,LOW,Ka-Band,TCP/IP-over-CCSDS,26815.507,22.8,6.9e-09,12.4,71939903,0.0,Snow,False,False,Pending investigation,0
WTE-LOG-02244,2024-10-23 23:46:50,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-TELAVIV-01,L.McGinnis,ERR-TCS-001,Thermal control system out of bounds,Térmico,HIGH,Optical,AOS,193544.541,0.0,1.4e-09,39.1,5102306,11.0,Snow,True,False,Pending investigation,0
WTE-LOG-02245,2025-02-03 19:44:42,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-DUBAI-01GS-DUBAI-01,D.Pennyworth,ERR-SEC-003,Certificate validation failed,Seguridad,HIGH,Ka-Band,AOS,26511.018,11.47,4.9e-09,14.8,80244363,0.0,Clear,True,True,Backup link established via GS-GOTHAM-02,1574
WTE-LOG-02246,2023-07-15 20:45:15,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-TORONTO-01,S.Wayne,ERR-TLM-001,Telemetry frame corruption,Telemetría,HIGH,Ka-Band,DVB-S2,26792.58,12.91,0.0031,32.4,75442405,6.0,Clear,True,True,Monitoring — no immediate action required,2369
WTE-LOG-02247,2023-01-24 21:19:26,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-SYDNEY-01,O.Queen,ERR-TLM-001,Telemetry frame corruption,Telemetría,HIGH,Ku-Band,DVB-S2,14333.752,12.22,9.3e-06,19.4,42568479,0.0,Clear,True,False,Pending investigation,0
WTE-LOG-02248,2025-01-04 18:56:08,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-TORONTO-01,L.Fox.Jr,ERR-TLM-003,Timestamp synchronization error,Telemetría,LOW,VHF,SpacePacket,151.417,8.95,0.0051,88.8,74059105,7.0,Snow,False,False,Pending investigation,0
WTE-LOG-02249,2023-12-05 08:18:12,WTE-SAT-004,WayneTech Relay Delta,MEO,Relay,GS-SILICON-01GS-SILICON-01,D.Pennyworth,ERR-RX-002,AGC lock failure,Receptor,MEDIUM,VHF,DVB-S2,167.742,13.89,5.4e-09,58.2,59389617,0.0,Rain,True,False,Pending investigation,0
